"","Tow-SpeciesID","TowID","Genus","Species","Total Number","Notes"
"547",397,68,"Sphoeroides","maculatus",1,NA
"548",398,68,"Menticirrhus","saxatilis",5,NA
"549",399,68,"Pomatomus","saltatrix",2,NA
"550",400,68,"Trachinotus","carolinus",1,NA
"551",401,68,"Chrysaora","quinquecirrha",628,NA
"552",402,69,"Menidia","menidia",45,NA
"553",403,69,"Pomatomus","saltatrix",5,NA
"554",404,69,"Mugil","curema",3,NA
"555",405,69,"Strongylura","marina",2,NA
"556",406,69,"Callinectes","sapidus",4,NA
"557",407,69,"Chrysaora","quinquecirrha",373,NA
"558",408,70,"Menidia","menidia",300,NA
"559",409,70,"Callinectes","sapidus",31,NA
"560",410,70,"Chrysaora","quinquecirrha",220,NA
"561",411,70,"Pomatomus","saltatrix",2,NA
"562",412,70,"Mugil","curema",5,NA
"563",413,70,"Sphyraena","borealis",1,NA
"564",414,71,"Mugil","curema",22,NA
"565",415,71,"Sphoeroides","maculatus",1,NA
"566",416,71,"Brevoortia","tyrannus",3,NA
"567",417,71,"Callinectes","sapidus",18,NA
"568",418,71,"Menidia","menidia",9,NA
"569",419,71,"Chrysaora","quinquecirrha",203,NA
"570",420,72,"Callinectes","sapidus",44,NA
"571",421,73,"Menidia","menidia",128,NA
"572",422,73,"Strongylura","marina",6,NA
"573",423,73,"Pseudopleuronectes","americanus",1,NA
"574",424,73,"Callinectes","sapidus",3,NA
"575",425,73,"Hypsoblennius","hentz",1,NA
"576",426,73,"Pogonias","cromis",3,NA
"577",427,73,"Pomatomus","saltatrix",1,NA
"578",428,74,"Menidia","menidia",60,NA
"579",429,74,"Strongylura","marina",2,NA
"580",430,74,"Fundulus","majalis",1,NA
"581",431,75,"Menidia","menidia",38,NA
"582",432,75,"Mugil","curema",12,NA
"583",433,75,"Syngnathus","fuscus",1,NA
"584",434,75,"Strongylura","marina",1,NA
"585",435,75,"Callinectes","sapidus",2,NA
"586",436,76,"Menidia","menidia",5,NA
"587",437,76,"Pogonias","cromis",2,NA
"588",438,77,"Mugil","curema",1,NA
"589",439,77,"Callinectes","sapidus",10,NA
"590",440,77,"Syngnathus","fuscus",1,NA
"591",441,78,"Callinectes","sapidus",16,NA
"592",442,78,"Pomatomus","saltatrix",2,NA
"593",443,79,"Chrysaora","quinquecirrha",88,NA
"594",444,79,"Menidia","menidia",23,NA
"595",445,79,"Pomatomus","saltatrix",6,NA
"596",446,79,"Strongylura","marina",5,NA
"597",447,79,"Callinectes","sapidus",1,NA
"598",448,80,"Hyporhamphus","unifasciatus",15,NA
"599",449,80,"Strongylura","marina",2,NA
"600",450,80,"Menidia","menidia",41,NA
"601",451,80,"Chrysaora","quinquecirrha",167,NA
"602",452,81,"Hyporhamphus","unifasciatus",4,NA
"603",453,81,"Chrysaora","quinquecirrha",114,NA
"604",454,81,"Pomatomus","saltatrix",1,NA
"605",455,81,"Strongylura","marina",1,NA
"606",456,82,"Chrysaora","quinquecirrha",128,NA
"607",457,82,"Pomatomus","saltatrix",2,NA
"608",458,82,"Menidia","menidia",2,NA
"609",459,83,"Callinectes","sapidus",14,NA
"610",460,84,"Strongylura","marina",4,NA
"611",461,84,"Callinectes","sapidus",7,NA
"612",462,84,"Pomatomus","saltatrix",17,NA
"613",463,84,"Menidia","menidia",16,NA
"614",464,84,"Mugil","curema",4,NA
"615",465,84,"Chrysaora","quinquecirrha",1676,NA
"616",466,84,"Trachinotus","falcatus",1,NA
"617",467,85,"Strongylura","marina",3,NA
"618",468,85,"Pomatomus","saltatrix",4,NA
"619",469,85,"Callinectes","sapidus",2,NA
"620",470,85,"Menidia","menidia",25,NA
"621",471,85,"Chrysaora","quinquecirrha",1208,NA
"622",472,85,"Anchoa","mitchilli",2,NA
"623",473,86,"Menidia","menidia",154,NA
"624",474,86,"Callinectes","sapidus",1,NA
"625",475,86,"Chrysaora","quinquecirrha",628,NA
"626",476,86,"Pomatomus","saltatrix",1,NA
"627",477,86,"Trachinotus","falcatus",1,NA
"628",478,87,"Syngnathus","fuscus",1,NA
"629",479,87,"Strongylura","marina",1,NA
"630",480,87,"Menidia","menidia",55,NA
"631",481,87,"Pomatomus","saltatrix",1,NA
"632",482,87,"Chrysaora","quinquecirrha",487,NA
"633",483,88,"Callinectes","sapidus",86,NA
"634",484,88,"Pseudopleuronectes","americanus",2,NA
"635",485,89,"Callinectes","sapidus",26,NA
"636",486,89,"Syngnathus","fuscus",1,NA
"637",487,89,"Pseudopleuronectes","americanus",1,NA
"638",488,1,"Chrysaora","quinquecirrha",3,NA
"639",489,92,"Callinectes","sapidus",23,NA
"640",490,92,"Pomatomus","saltatrix",1,NA
"641",491,93,"Callinectes","sapidus",36,NA
"642",492,93,"Pseudopleuronectes","americanus",1,NA
"643",493,94,"Menidia","menidia",37,NA
"644",494,94,"Pomatomus","saltatrix",2,NA
"645",495,94,"Chrysaora","quinquecirrha",4,NA
"646",496,94,"Strongylura","marina",1,NA
"647",497,94,"Mugil","curema",1,NA
"648",498,95,"Mugil","curema",6,NA
"649",499,95,"Menidia","menidia",4,NA
"650",500,95,"Chrysaora","quinquecirrha",5,NA
"651",501,96,"Menidia","menidia",15,NA
"652",502,96,"Callinectes","sapidus",1,NA
"653",503,96,"Anchoa","mitchilli",23,NA
"654",504,96,"Chrysaora","quinquecirrha",1,NA
"655",505,96,"Anguilla","rostrata",1,NA
"656",506,96,"Fundulus","majalis",5,NA
"657",507,96,"Fundulus","heteroclitus",3,NA
"658",508,96,"Pogonias","cromis",1,NA
"659",509,97,"Pomatomus","saltatrix",1,NA
"660",510,97,"Callinectes","sapidus",1,NA
"661",511,97,"Anchoa","mitchilli",9,NA
"662",512,98,"Callinectes","sapidus",14,NA
"663",513,99,"Mugil","curema",9,NA
"664",514,99,"Pomatomus","saltatrix",1,NA
"665",515,99,"Menidia","menidia",47,NA
"666",516,99,"Chrysaora","quinquecirrha",1258,NA
"667",517,100,"Mugil","curema",3,NA
"668",518,100,"Pseudopleuronectes","americanus",1,NA
"669",519,100,"Menidia","menidia",28,NA
"670",520,100,"Callinectes","sapidus",4,NA
"671",521,100,"Chrysaora","quinquecirrha",649,NA
"672",522,101,"Mugil","curema",14,NA
"673",523,101,"Pomatomus","saltatrix",1,NA
"674",524,101,"Opsanus","tau",1,NA
"675",525,101,"Menidia","menidia",20,NA
"676",526,101,"Callinectes","sapidus",12,NA
"677",527,101,"Chrysaora","quinquecirrha",571,NA
"678",528,102,"Strongylura","marina",1,NA
"679",529,102,"Mugil","curema",5,NA
"680",530,102,"Callinectes","sapidus",7,NA
"681",531,102,"Menidia","menidia",9,NA
"682",532,102,"Chrysaora","quinquecirrha",306,NA
"683",533,103,"Callinectes","sapidus",34,NA
"684",534,104,"Callinectes","sapidus",37,NA
"685",535,105,"Hyporhamphus","unifasciatus",2,NA
"686",536,105,"Menidia","menidia",118,NA
"687",537,105,"Pogonias","cromis",1,NA
"688",538,105,"Fundulus","majalis",7,NA
"689",539,105,"Anchoa","mitchilli",14,NA
"690",540,105,"Mugil","curema",1,NA
"691",541,105,"Callinectes","sapidus",1,NA
"692",542,105,"Chrysaora","quinquecirrha",426,NA
"693",543,106,"Hyporhamphus","unifasciatus",3,NA
"694",544,106,"Menidia","menidia",85,NA
"695",545,106,"Anchoa","mitchilli",34,NA
"696",546,106,"Fundulus","majalis",1,NA
"697",547,106,"Chrysaora","quinquecirrha",200,NA
"698",548,106,"Strongylura","marina",1,NA
"699",549,106,"Pomatomus","saltatrix",1,NA
"700",550,106,"Pogonias","cromis",5,NA
"701",551,106,"Callinectes","sapidus",1,NA
"702",552,107,"Pogonias","cromis",1,NA
"703",553,107,"Brevoortia","tyrannus",1,NA
"704",554,107,"Anchoa","mitchilli",36,NA
"705",555,107,"Mugil","curema",1,NA
"706",556,107,"Menidia","menidia",6,NA
"707",557,107,"Chrysaora","quinquecirrha",2,NA
"708",558,108,"Syngnathus","fuscus",2,NA
"709",559,108,"Anchoa","mitchilli",20,NA
"710",560,108,"Menidia","menidia",9,NA
"711",561,109,"Menidia","menidia",20,NA
"712",562,109,"Sphoeroides","maculatus",1,NA
"713",563,109,"Callinectes","sapidus",2,NA
"714",564,109,"Syngnathus","fuscus",1,NA
"715",565,109,"Anchoa","mitchilli",3,NA
"716",566,109,"Chrysaora","quinquecirrha",1,NA
"717",567,110,"Menidia","menidia",14,NA
"718",568,110,"Anchoa","mitchilli",1,NA
"719",569,110,"Chrysaora","quinquecirrha",1,NA
"720",570,112,"Strongylura","marina",4,NA
"721",571,112,"Brevoortia","tyrannus",49,NA
"722",572,112,"Menidia","menidia",17,NA
"723",573,112,"Mugil","curema",1,NA
"724",574,112,"Callinectes","sapidus",1,NA
"725",575,112,"Chrysaora","quinquecirrha",495,NA
"726",576,113,"Mugil","curema",5,NA
"727",577,113,"Callinectes","sapidus",21,NA
"728",578,113,"Menidia","menidia",128,NA
"729",579,113,"Strongylura","marina",1,NA
"730",580,113,"Pomatomus","saltatrix",1,NA
"731",581,113,"Chrysaora","quinquecirrha",486,NA
"732",582,114,"Mugil","curema",4,NA
"733",583,114,"Sphoeroides","maculatus",1,NA
"734",584,114,"Menidia","menidia",54,NA
"735",585,114,"Callinectes","sapidus",9,NA
"736",586,114,"Chrysaora","quinquecirrha",178,NA
"737",587,115,"Menidia","menidia",20,NA
"738",588,115,"Callinectes","sapidus",5,NA
"739",589,115,"Menticirrhus","saxatilis",1,NA
"740",590,115,"Strongylura","marina",1,NA
"741",591,115,"Mugil","curema",2,NA
"742",592,115,"Chrysaora","quinquecirrha",190,NA
"743",593,116,"Callinectes","sapidus",1,NA
"744",594,96,"Aurelia","aurita",1,NA
"745",595,104,"Pseudopleuronectes","americanus",3,NA
"746",596,117,"Hyporhamphus","unifasciatus",4,NA
"747",597,117,"Sphoeroides","maculatus",2,NA
"748",598,117,"Strongylura","marina",3,NA
"749",599,117,"Menidia","menidia",43,NA
"750",600,117,"Pomatomus","saltatrix",2,NA
"751",601,117,"Anchoa","mitchilli",1,NA
"752",602,117,"Fundulus","majalis",1,NA
"753",603,117,"Chrysaora","quinquecirrha",50,NA
"754",604,118,"Sphoeroides","maculatus",2,NA
"755",605,118,"Pogonias","cromis",4,NA
"756",606,118,"Strongylura","marina",1,NA
"757",607,118,"Callinectes","sapidus",2,NA
"758",608,118,"Mugil","curema",1,NA
"759",609,118,"Anchoa","mitchilli",2,NA
"760",610,118,"Menidia","menidia",16,NA
"761",611,118,"Hyporhamphus","unifasciatus",2,NA
"762",612,118,"Chrysaora","quinquecirrha",46,NA
"763",613,119,"Menidia","menidia",97,NA
"764",614,119,"Mugil","curema",1,NA
"765",615,119,"Fundulus","majalis",3,NA
"766",616,119,"Callinectes","sapidus",1,NA
"767",617,119,"Anchoa","mitchilli",1,NA
"768",618,119,"Chrysaora","quinquecirrha",18,NA
"769",619,120,"Menidia","menidia",115,NA
"770",620,120,"Mugil","curema",1,NA
"771",621,120,"Anchoa","mitchilli",1,NA
"772",622,120,"Pogonias","cromis",1,NA
"773",623,120,"Callinectes","sapidus",1,NA
"774",624,120,"Fundulus","majalis",1,NA
"775",625,120,"Chrysaora","quinquecirrha",13,NA
"776",626,121,"Callinectes","sapidus",1,NA
"777",627,122,"Strongylura","marina",1,NA
"778",628,122,"Callinectes","sapidus",13,NA
"779",629,122,"Mugil","curema",1,NA
"780",630,122,"Pomatomus","saltatrix",1,NA
"781",631,122,"Menidia","menidia",51,NA
"782",632,122,"Chrysaora","quinquecirrha",156,NA
"783",633,122,"Engraulidae","sp.",1,NA
"784",634,123,"Chrysaora","quinquecirrha",178,NA
"785",635,123,"Mugil","curema",4,NA
"786",636,123,"Callinectes","sapidus",14,NA
"787",637,124,"Morone","americana",3,NA
"788",638,124,"Aphredoderus","sayanus",1,NA
"789",639,124,"Micropterus","salmoides",1,NA
"790",640,124,"Menidia","menidia",11,NA
"791",641,124,"Chrysaora","quinquecirrha",1,NA
"792",642,125,"Menidia","menidia",4,NA
"793",643,129,"Strongylura","marina",1,NA
"794",644,129,"Paralichthys","dentatus",1,NA
"795",645,129,"Callinectes","sapidus",2,NA
"796",646,129,"Membras","martinica",6,NA
"797",647,129,"Menidia","menidia",381,NA
"798",648,129,"Fundulus","majalis",1,NA
"799",649,129,"Chrysaora","quinquecirrha",11,NA
"800",650,130,"Hyporhamphus","unifasciatus",3,NA
"801",651,130,"Anchoa","mitchilli",17,NA
"802",652,130,"Pogonias","cromis",1,NA
"803",653,130,"Chrysaora","quinquecirrha",15,NA
"804",654,130,"Callinectes","sapidus",6,NA
"805",655,130,"Strongylura","marina",1,NA
"806",656,130,"Sphoeroides","maculatus",1,NA
"807",657,130,"Menidia","menidia",26,NA
"808",658,131,"Callinectes","sapidus",1,NA
"809",659,131,"Pogonias","cromis",1,NA
"810",660,131,"Pomatomus","saltatrix",2,NA
"811",661,131,"Strongylura","marina",1,NA
"812",662,131,"Hyporhamphus","unifasciatus",1,NA
"813",663,131,"Anchoa","mitchilli",7,NA
"814",664,131,"Menidia","menidia",453,NA
"815",665,131,"Chrysaora","quinquecirrha",12,NA
"816",666,132,"Sphoeroides","maculatus",1,NA
"817",667,132,"Pomatomus","saltatrix",1,NA
"818",668,132,"Mugil","curema",2,NA
"819",669,132,"Anchoa","mitchilli",9,NA
"820",670,132,"Fundulus","heteroclitus",2,NA
"821",671,132,"Menidia","menidia",15,NA
"822",672,132,"Chrysaora","quinquecirrha",12,NA
"823",673,132,"Callinectes","sapidus",1,NA
"824",674,132,"Gobiosoma","bosc",1,NA
"825",675,133,"Callinectes","sapidus",1,NA
"826",676,134,"Pomatomus","saltatrix",1,NA
"827",677,134,"Lepomis","macrochirus",1,NA
"828",678,134,"Callinectes","sapidus",22,NA
"829",679,134,"Strongylura","marina",1,NA
"830",680,134,"Brevoortia","tyrannus",1,NA
"831",681,134,"Anchoa","mitchilli",29,NA
"832",682,134,"Chrysaora","quinquecirrha",47,NA
"833",683,135,"Callinectes","sapidus",4,NA
"834",684,135,"Brevoortia","tyrannus",10,NA
"835",685,135,"Anchoa","mitchilli",8,NA
"836",686,135,"Chrysaora","quinquecirrha",29,NA
"837",687,135,"Menidia","menidia",1,NA
"838",688,136,"Anchoa","mitchilli",8,NA
"839",689,136,"Bairdiella","chrysoura",1,NA
"840",690,136,"Chrysaora","quinquecirrha",14,NA
"841",691,136,"Menidia","menidia",3,NA
"842",692,137,"Anchoa","mitchilli",1,NA
"843",693,137,"Chrysaora","quinquecirrha",37,NA
"844",694,139,"Strongylura","marina",2,NA
"845",695,139,"Mugil","curema",4,NA
"846",696,139,"Pomatomus","saltatrix",1,NA
"847",697,139,"Menidia","menidia",11,NA
"848",698,139,"Chrysaora","quinquecirrha",2,NA
"849",699,140,"Strongylura","marina",3,NA
"850",700,140,"Pomatomus","saltatrix",9,NA
"851",701,140,"Pogonias","cromis",1,NA
"852",702,140,"Brevoortia","tyrannus",3,NA
"853",703,140,"Chrysaora","quinquecirrha",2,NA
"854",704,141,"Mugil","curema",3,NA
"855",705,141,"Menidia","menidia",3,NA
"856",706,141,"Callinectes","sapidus",1,NA
"857",707,141,"Chrysaora","quinquecirrha",2,NA
"858",708,142,"Brevoortia","tyrannus",3,NA
"859",709,142,"Pomatomus","saltatrix",1,NA
"860",710,143,"Callinectes","sapidus",1,NA
"861",711,144,"Hyporhamphus","unifasciatus",1,NA
"862",712,144,"Strongylura","marina",1,NA
"863",713,129,"Anchoa","mitchilli",13,NA
"864",714,144,"Chrysaora","quinquecirrha",168,NA
"865",715,144,"Pomatomus","saltatrix",2,NA
"866",716,144,"Menidia","menidia",4,NA
"867",717,144,"Anchoa","mitchilli",4,NA
"868",718,145,"Anchoa","mitchilli",1,NA
"869",719,145,"Chrysaora","quinquecirrha",135,NA
"870",720,145,"Pogonias","cromis",2,NA
"871",721,145,"Menticirrhus","saxatilis",1,NA
"872",722,146,"Menidia","menidia",20,NA
"873",723,146,"Chrysaora","quinquecirrha",80,NA
"874",724,147,"Chrysaora","quinquecirrha",20,NA
"875",725,147,"Menidia","menidia",8,NA
"876",726,149,"Mugil","curema",9,NA
"877",727,149,"Pogonias","cromis",1,NA
"878",728,149,"Menidia","menidia",8,NA
"879",729,149,"Chrysaora","quinquecirrha",32,NA
"880",730,150,"Strongylura","marina",2,NA
"881",731,150,"Callinectes","sapidus",1,NA
"882",732,150,"Menidia","menidia",6,NA
"883",733,150,"Chrysaora","quinquecirrha",17,NA
"884",734,151,"Pomatomus","saltatrix",1,NA
"885",735,151,"Mugil","curema",3,NA
"886",736,151,"Menidia","menidia",6,NA
"887",737,151,"Chrysaora","quinquecirrha",14,NA
"888",738,152,"Menidia","menidia",5,NA
"889",739,152,"Chrysaora","quinquecirrha",9,NA
"890",740,152,"Callinectes","sapidus",1,NA
"891",741,153,"Pogonias","cromis",1,NA
"892",742,154,"Menidia","menidia",12,NA
"893",743,155,"Menidia","menidia",2,NA
"894",744,156,"Mugil","curema",12,NA
"895",745,156,"Pomatomus","saltatrix",1,NA
"896",746,156,"Pogonias","cromis",2,NA
"897",747,156,"Strongylura","marina",1,NA
"898",748,156,"Sphoeroides","maculatus",1,NA
"899",749,156,"Menidia","menidia",2,NA
"900",750,157,"Pogonias","cromis",2,NA
"901",751,158,"Brevoortia","tyrannus",1,NA
"902",752,159,"Mugil","curema",10,NA
"903",753,159,"Pogonias","cromis",1,NA
"904",754,159,"Menidia","menidia",31,NA
"905",755,159,"Chrysaora","quinquecirrha",3,NA
"906",756,160,"Callinectes","sapidus",2,NA
"907",757,160,"Menidia","menidia",1,NA
"908",758,160,"Anchoa","hepsetus",1,NA
"909",759,160,"Anchoa","mitchilli",1,NA
"910",760,160,"Chrysaora","quinquecirrha",1,NA
"911",761,161,"Mugil","curema",6,NA
"912",762,161,"Menidia","menidia",1,NA
"913",763,161,"Chrysaora","quinquecirrha",1,NA
"914",764,162,"Menidia","menidia",104,NA
"915",765,162,"Chrysaora","quinquecirrha",6,NA
"916",766,164,"Bairdiella","chrysoura",1,NA
"917",767,164,"Pogonias","cromis",3,NA
"918",768,165,"Strongylura","marina",1,NA
"919",769,165,"Pogonias","cromis",2,NA
"920",770,165,"Callinectes","sapidus",6,NA
"921",771,165,"Menidia","menidia",3,NA
"922",772,165,"Anchoa","hepsetus",2,NA
"923",773,165,"Anchoa","mitchilli",2,NA
"924",774,165,"Chrysaora","quinquecirrha",7,NA
"925",775,166,"Pogonias","cromis",1,NA
"926",776,166,"Brevoortia","tyrannus",2,NA
"927",777,166,"Pomatomus","saltatrix",1,NA
"928",778,166,"Callinectes","sapidus",4,NA
"929",779,166,"Menidia","menidia",6,NA
"930",780,166,"Chrysaora","quinquecirrha",1,NA
"931",781,166,"Anchoa","hepsetus",3,NA
"932",782,167,"Menticirrhus","saxatilis",2,NA
"933",783,167,"Callinectes","sapidus",3,NA
"934",784,167,"Brevoortia","tyrannus",9,NA
"935",785,167,"Menidia","menidia",11,NA
"936",786,167,"Anchoa","mitchilli",4,NA
"937",787,168,"Menidia","menidia",2,NA
"938",788,168,"Anchoa","mitchilli",2,NA
"939",789,168,"Chrysaora","quinquecirrha",5,NA
"940",790,169,"Callinectes","sapidus",2,NA
"941",791,170,"Menidia","menidia",23,NA
"942",792,170,"Fundulus","heteroclitus",1,NA
"943",793,171,"Menidia","menidia",141,NA
"944",794,171,"Fundulus","heteroclitus",1,NA
"945",795,171,"Callinectes","sapidus",1,NA
"946",796,172,"Pomatomus","saltatrix",8,NA
"947",797,172,"Menidia","menidia",2,NA
"948",798,173,"Menidia","menidia",11,NA
"949",799,174,"Pogonias","cromis",1,NA
"950",800,174,"Dorosoma","cepedianum",2,NA
"951",801,125,"Chrysaora","quinquecirrha",3,NA
"952",802,126,"Morone","americana",1,NA
"953",803,126,"Menidia","menidia",32,NA
"954",804,127,"Chrysaora","quinquecirrha",2,NA
"955",805,127,"Menidia","menidia",7,NA
"956",806,128,"Callinectes","sapidus",6,NA
"957",807,129,"Hyporhamphus","unifasciatus",5,NA
"958",808,207,"Anguilla","rostrata",1,NA
"959",809,216,"Anguilla","rostrata",2,NA
"960",810,223,"Anguilla","rostrata",1,NA
"961",811,241,"Anguilla","rostrata",1,NA
"962",812,252,"Anguilla","rostrata",1,NA
"963",813,259,"Anguilla","rostrata",1,NA
"964",814,260,"Anguilla","rostrata",2,NA
"965",815,268,"Anguilla","rostrata",1,NA
"966",816,278,"Anguilla","rostrata",1,NA
"967",817,286,"Anguilla","rostrata",1,NA
"968",818,293,"Anguilla","rostrata",4,NA
"969",819,294,"Anguilla","rostrata",2,NA
"970",820,217,"Anguilla","rostrata",1,NA
"971",821,237,"Anguilla","rostrata",1,NA
"972",822,264,"Anguilla","rostrata",2,NA
"973",823,279,"Anguilla","rostrata",1,NA
"974",824,289,"Anguilla","rostrata",1,NA
"975",825,298,"Anguilla","rostrata",1,NA
"976",826,184,"Anguilla","rostrata",1,NA
"977",827,185,"Anguilla","rostrata",2,NA
"978",828,193,"Anguilla","rostrata",2,NA
"979",829,194,"Anguilla","rostrata",4,NA
"980",830,196,"Anguilla","rostrata",7,NA
"981",831,202,"Anguilla","rostrata",1,NA
"982",832,203,"Anguilla","rostrata",2,NA
"983",833,204,"Anguilla","rostrata",7,NA
"984",834,212,"Anguilla","rostrata",22,NA
"985",835,213,"Anguilla","rostrata",19,NA
"986",836,220,"Anguilla","rostrata",3,NA
"987",837,221,"Anguilla","rostrata",7,NA
"988",838,222,"Anguilla","rostrata",9,NA
"989",839,229,"Anguilla","rostrata",2,NA
"990",840,230,"Anguilla","rostrata",13,NA
"991",841,231,"Anguilla","rostrata",9,NA
"992",842,239,"Anguilla","rostrata",3,NA
"993",843,240,"Anguilla","rostrata",4,NA
"994",844,247,"Anguilla","rostrata",1,NA
"995",845,248,"Anguilla","rostrata",7,NA
"996",846,249,"Anguilla","rostrata",7,NA
"997",847,256,"Anguilla","rostrata",2,NA
"998",848,257,"Anguilla","rostrata",5,NA
"999",849,258,"Anguilla","rostrata",2,NA
"1000",850,265,"Anguilla","rostrata",2,NA
"1001",851,266,"Anguilla","rostrata",4,NA
"1002",852,267,"Anguilla","rostrata",14,NA
"1003",853,274,"Anguilla","rostrata",2,NA
"1004",854,275,"Anguilla","rostrata",5,NA
"1005",855,276,"Anguilla","rostrata",17,NA
"1006",856,282,"Anguilla","rostrata",6,NA
"1007",857,283,"Anguilla","rostrata",11,NA
"1008",858,284,"Anguilla","rostrata",15,NA
"1009",859,290,"Anguilla","rostrata",1,NA
"1010",860,291,"Anguilla","rostrata",7,NA
"1011",861,292,"Anguilla","rostrata",8,NA
"1012",862,299,"Anguilla","rostrata",7,NA
"1013",863,300,"Anguilla","rostrata",4,NA
"1014",864,301,"Anguilla","rostrata",6,NA
"1015",865,306,"Leiostomus","xanthurus",20,NA
"1016",866,306,"Fundulus","heteroclitus",1,NA
"1017",867,306,"Anchoa","mitchilli",1,NA
"1018",868,306,"Pseudopleuronectes","americanus",1,NA
"1019",869,306,"Callinectes","sapidus",2,NA
"1020",870,306,"Alosa","pseudoharengus",2,NA
"1021",871,306,"Pomatomus","saltatrix",1,NA
"1022",872,306,"Menidia","menidia",32,NA
"1023",873,307,"Menidia","menidia",16,NA
"1024",874,307,"Leiostomus","xanthurus",24,NA
"1025",875,304,"Callinectes","sapidus",3,NA
"1026",876,304,"Anchoa","mitchilli",22,NA
"1027",877,304,"Pomatomus","saltatrix",1,NA
"1028",878,304,"Menidia","menidia",6,NA
"1029",879,304,"Leiostomus","xanthurus",1,NA
"1030",880,305,"Anchoa","mitchilli",15,NA
"1031",881,305,"Leiostomus","xanthurus",8,NA
"1032",882,305,"Menidia","menidia",1,NA
"1033",883,305,"Alosa","aestivalis",1,NA
"1034",884,302,"Anchoa","mitchilli",15,NA
"1035",885,302,"Callinectes","sapidus",10,NA
"1036",886,302,"Menidia","menidia",1,NA
